""	"corr"	"length"	"shift"
"ST6812"	0.9	284	15
"ST6813"	0.8	274	17
"ST6814"	0.71	389	-44
"ST3177"	0.8	274	-11
"ST3178"	0.67	407	-30
"ST6815"	0.92	281	14
"ST6816"	0.93	218	32
"ST3179"	0.87	247	23
"ST6817"	0.94	338	2
"ST6818"	0.56	118	39
"ST3180"	0.83	1	50
"ST3181"	0.85	178	4
"ST3182"	0.71	175	50
"ST6819"	0.35	78	50
"ST3183"	0.64	339	-50
"ST3184"	0.88	298	-15
"ST6820"	0.89	265	30
"ST6821"	0.86	225	32
"ST6822"	0.81	368	-12
"ST3185"	0.71	377	-50
"ST6823"	0.8	186	0
"ST6824"	0.84	248	45
"ST3186"	0.83	245	41
"ST6825"	0.63	325	-50
"ST3187"	0.89	262	17
"ST6826"	0.86	274	43
"ST3188"	0.42	201	50
"ST3189"	0.9	279	-24
"ST3190"	0.75	347	-25
"ST6827"	0.92	264	27
"ST3191"	0.93	263	18
"ST6828"	0.83	185	49
"ST6829"	0.78	350	23
"ST3192"	0.77	347	-33
"ST6830"	0.91	307	-7
"ST3193"	0.91	309	21
"ST3194"	0.7	163	-16
"ST3195"	0.87	217	38
"ST6831"	0.77	215	50
"ST3196"	0.91	243	40
"ST3197"	0.83	204	-14
"ST6832"	0.6	351	-50
"ST3198"	0.84	280	0
"ST3199"	0.6	350	-9
"ST6833"	0.37	32	-17
"ST6834"	0.77	126	-5
"ST6835"	0.85	1	-37
"ST3200"	0.91	297	17
"ST6836"	0.85	300	21
"ST3201"	0.82	260	-33
"ST6837"	0.65	405	-25
"ST3202"	0.7	383	-42
"ST6838"	0.8	177	-41
"ST6839"	0.82	276	-6
"ST3203"	0.68	177	-50
"ST6840"	0.82	357	-20
"ST3204"	0.83	360	17
"ST6841"	0.56	500	0
"ST6842"	0.78	356	-32
"ST3205"	0.82	425	0
"ST3206"	0.84	1	-44
"ST6843"	0.88	289	42
"ST3207"	0.95	303	-19
"ST6844"	0.84	264	31
"ST6845"	0.95	305	12
"ST3208"	0.93	301	9
"ST6846"	0.74	1	-50
"ST3209"	0.67	273	19
"ST3210"	0.74	413	12
"ST6847"	0.83	302	37
"ST3211"	0.89	310	-19
"ST6848"	0.9	299	19
"ST3212"	0.89	295	4
"ST6849"	0.71	286	-35
"ST6850"	0.89	288	25
"ST6851"	0.8	317	-35
"ST3213"	0.9	287	-3
"ST3214"	0.74	313	46
"ST6852"	0.63	284	9
"ST6853"	0.89	290	-22
"ST3215"	0.89	290	-22
"ST6854"	0.85	294	3
"ST3216"	0.85	294	-6
"ST6855"	0.85	226	38
"ST3217"	0.91	292	23
"ST6856"	0.89	255	26
"ST6857"	0.71	436	0
"ST3218"	0.68	224	48
"ST6858"	0.89	272	16
"ST6859"	0.9	279	19
"ST6860"	0.82	183	-48
"ST6861"	0.88	251	10
"ST3219"	0.87	253	25
"ST6862"	0.9	330	1
"ST3220"	0.9	329	4
"ST6863"	0.91	273	27
"ST6864"	0.87	211	39
"ST3221"	0.91	275	-15
"ST6865"	0.71	1	-46
"ST6866"	0.88	308	-22
"ST3222"	0.89	310	-6
"ST6867"	0.94	333	3
"ST6868"	0.73	254	46
"ST3223"	0.7	306	5
"ST6869"	0.79	407	-2
"ST3224"	0.66	399	-17
"ST6870"	0.54	400	-50
"ST3225"	0.66	290	50
"ST3226"	0.96	302	-10
"ST3227"	0.88	245	11
"ST6871"	0.79	250	6
"ST3228"	0.79	252	13
"ST6872"	0.44	259	50
"ST3229"	0.98	298	-20
"ST6873"	0.92	307	-21
"ST3230"	0.89	306	-36
"ST3231"	0.77	1	-5
"ST6874"	0.94	273	16
"ST3232"	0.93	274	29
"ST3233"	0.81	273	50
"ST6875"	0.77	1	17
"ST6876"	0.91	307	3
"ST3234"	0.91	307	3
"ST6877"	0.9	208	24
"ST6878"	0.7	397	-39
"ST3235"	0.61	1	-7
"ST6879"	0.87	244	49
"ST6880"	0.88	252	30
"ST3236"	0.66	1	-11
"ST6881"	0.82	242	50
"ST3237"	0.87	245	19
"ST6882"	0.68	353	-12
"ST3238"	0.86	237	44
"ST6883"	0.87	290	15
"ST6884"	0.83	247	49
"ST3239"	0.85	250	17
"ST3240"	0.88	207	50
"ST6885"	0.91	181	-11
"ST6886"	0.9	285	25
"ST3241"	0.92	287	-5
"ST6887"	0.92	274	20
"ST6888"	0.81	183	45
"ST3242"	0.93	272	-6
"ST6889"	0.75	254	-42
"ST3243"	0.83	500	0
"ST3244"	0.92	261	-6
"ST3245"	0.88	239	50
"ST6890"	0.72	52	50
"ST3246"	0.88	216	-25
"ST3247"	0.8	230	38
"ST6891"	0.92	371	-2
"ST6892"	0.81	314	-41
"ST6893"	0.86	104	-9
"ST3248"	0.81	305	-26
"ST3249"	0.73	369	-39
"ST6894"	0.69	1	43
"ST6895"	0.9	64	-38
"ST3250"	0.68	388	-46
"ST6896"	0.91	289	0
"ST3251"	0.91	292	14
"ST6897"	0.91	298	-14
"ST3252"	0.91	298	-6
"ST3253"	0.49	484	19
"ST6898"	0.9	230	20
"ST3254"	0.89	233	39
"ST6899"	0.84	216	50
"ST6900"	0.93	283	25
"ST3255"	0.95	282	4
"ST3256"	0.88	248	23
"ST6901"	0.81	194	48
"ST6902"	0.79	179	4
"ST3257"	0.86	291	-11
"ST3258"	0.92	264	22
"ST6903"	0.92	267	0
"ST6904"	0.87	309	13
"ST3259"	0.84	301	-30
"ST6905"	0.96	313	-5
"ST3260"	0.77	167	-50
"ST6906"	0.6	396	-26
"ST3261"	0.68	397	-28
"ST3262"	0.93	283	-2
"ST3263"	0.89	208	36
"ST3264"	0.9	253	-7
"ST6907"	0.9	272	30
"ST6908"	0.74	114	-26
"ST6909"	0.72	389	34
"ST3265"	0.65	320	-50
"ST3266"	0.85	268	11
"ST6910"	0.9	316	-16
"ST3267"	0.89	315	-12
"ST6911"	0.43	1	14
"ST3268"	0.6	219	50
"ST3269"	0.94	267	4
"ST6912"	0.91	266	23
"ST3270"	0.9	268	30
"ST6913"	0.74	1	50
"ST3271"	0.85	200	-6
"ST6914"	0.43	124	50
"ST3272"	0.76	323	-44
"ST6915"	0.92	289	23
"ST6916"	0.86	252	14
"ST6917"	0.9	319	-2
"ST3273"	0.9	319	-2
"ST6918"	0.93	307	-2
"ST6919"	0.64	430	0
"ST6920"	0.65	186	50
"ST3274"	0.74	176	50
"ST6921"	0.78	309	-10
"ST6922"	0.95	267	2
"ST3275"	0.43	1	-6
"ST6923"	0.84	417	0
"ST3276"	0.61	372	-50
"ST3277"	0.74	188	-47
"ST6924"	0.79	327	-20
"ST3278"	0.82	325	17
"ST3279"	0.82	263	24
"ST6925"	0.91	281	14
"ST6926"	0.9	267	46
"ST6927"	0.69	392	-40
"ST3280"	0.94	268	-9
"ST3281"	0.64	402	-13
"ST6928"	0.56	445	-3
"ST3282"	0.75	1	33
"ST3283"	0.89	248	20
"ST6929"	0.78	271	49
"ST3284"	0.92	171	0
"ST6930"	0.91	314	12
"ST3285"	0.9	314	3
"ST6931"	0.85	241	32
"ST3286"	0.88	238	2
"ST6932"	0.94	385	-1
"ST3287"	0.89	235	18
"ST6933"	0.7	153	45
"ST6934"	0.85	287	30
"ST3288"	0.82	278	-50
"ST3289"	0.82	292	39
"ST6935"	0.75	196	12
"ST3290"	0.81	227	9
"ST6936"	0.77	278	15
"ST6937"	0.87	274	0
"ST3291"	0.87	276	3
"ST6938"	0.8	203	48
"ST6939"	0.77	237	-5
"ST3292"	0.76	1	-50
"ST6940"	0.9	278	1
"ST6941"	0.66	203	38
"ST3293"	0.69	156	33
"ST3294"	0.55	309	13
"ST6942"	0.92	292	21
"ST3295"	0.93	289	1
"ST6943"	0.84	159	15
"ST6944"	0.73	270	-42
"ST6945"	0.91	280	13
"ST6946"	0.78	179	28
"ST6947"	0.67	406	-42
"ST3296"	0.9	176	0
"ST3297"	0.97	487	0
"ST6948"	0.85	179	-19
"ST6949"	0.93	274	25
"ST3298"	0.92	273	-19
"ST3299"	0.89	273	11
"ST6950"	0.92	309	8
"ST6951"	0.87	292	-10
"ST3300"	0.91	309	-19
"ST3301"	0.73	172	-41
"ST6952"	0.65	1	50
"ST3302"	0.81	321	-41
"ST3303"	0.68	233	44
"ST3304"	0.82	299	-36
"ST6953"	0.9	246	35
"ST3305"	0.83	236	-50
"ST6954"	0.85	285	-50
"ST3306"	0.94	306	-5
"ST6955"	0.86	352	-23
"ST6956"	0.87	293	21
"ST6957"	0.75	1	-29
"ST6958"	0.93	184	4
"ST3307"	0.91	228	29
"ST3308"	0.88	246	11
"ST6959"	0.69	176	40
"ST3309"	0.8	201	46
"ST6960"	0.71	392	-34
"ST6961"	0.9	327	-3
"ST6962"	0.94	272	16
"ST3310"	0.87	323	-23
"ST6963"	0.9	336	6
"ST3311"	0.86	329	-23
"ST6964"	0.67	313	-50
"ST3312"	0.64	1	50
"ST6965"	0.57	406	-47
"ST3313"	0.91	265	10
"ST6966"	0.91	264	14
"ST3314"	0.75	1	-6
"ST3315"	0.91	264	-17
"ST3316"	0.77	297	-49
"ST6967"	0.63	1	-25
"ST3317"	0.92	309	-14
"ST6968"	0.57	436	0
"ST6969"	0.87	315	-11
"ST3318"	0.88	209	-17
"ST3319"	0.84	225	12
"ST3320"	0.89	244	7
"ST3321"	0.68	297	-50
"ST6970"	0.81	238	-43
"ST6971"	0.8	352	-29
"ST3322"	0.88	375	-10
"ST6972"	0.88	310	-24
"ST3323"	0.88	308	-4
"ST3324"	0.6	1	-31
"ST3325"	0.88	268	-13
"ST6973"	0.91	281	6
"ST3326"	0.91	283	15
"ST3327"	0.9	252	-14
"ST3328"	0.89	285	16
"ST6974"	0.74	178	-29
"ST3329"	0.43	467	-27
"ST3330"	0.59	87	50
"ST6975"	0.64	1	2
"ST3331"	0.88	262	-50
"ST6976"	0.84	301	10
"ST3332"	0.85	307	22
"ST6977"	0.88	223	36
"ST3333"	0.85	194	0
"ST3334"	0.91	318	-21
"ST6978"	0.93	341	-3
"ST3335"	0.71	303	-50
"ST6979"	0.68	392	-45
"ST3336"	0.72	236	24
"ST6980"	0.67	368	-50
"ST3337"	0.62	267	42
"ST3338"	0.92	283	18
"ST6981"	0.9	286	24
"ST3339"	0.82	207	-35
"ST6982"	0.81	325	36
"ST3340"	0.89	319	3
"ST6983"	0.73	57	39
"ST6984"	0.56	287	4
"ST3341"	0.51	387	0
"ST6985"	0.7	414	-1
"ST6986"	0.95	267	17
"ST3342"	0.69	370	-45
"ST3343"	0.95	267	18
"ST6987"	0.92	272	30
"ST3344"	0.7	271	-50
"ST6988"	0.86	260	15
"ST3345"	0.86	264	30
"ST6989"	0.88	283	38
"ST3346"	0.9	283	7
"ST6990"	0.93	246	0
"ST3347"	0.9	249	21
"ST6991"	0.86	346	-24
"ST6992"	0.88	274	50
"ST3348"	0.85	332	-30
"ST6993"	0.77	396	0
"ST3349"	0.74	247	-50
"ST3350"	0.56	177	-50
"ST3351"	0.91	338	1
"ST6994"	0.87	261	36
"ST3352"	0.88	262	33
"ST6995"	0.84	314	41
"ST6996"	0.87	257	6
"ST3353"	0.78	286	44
"ST3354"	0.61	425	-27
"ST6997"	0.72	377	-11
"ST3355"	0.64	411	-48
"ST6998"	0.65	1	-38
"ST6999"	0.84	1	-8
"ST3356"	0.4	500	-14
"ST3357"	0.83	271	-3
"ST7000"	0.84	293	-23
"ST3358"	0.84	291	-4
"ST7001"	0.93	1	43
"ST3359"	0.92	272	-15
"ST7002"	0.86	271	37
"ST3360"	0.88	270	6
"ST7003"	0.91	263	11
"ST7004"	0.56	359	8
"ST3361"	0.88	252	14
"ST7005"	0.81	186	41
"ST7006"	0.6	372	3
"ST7007"	0.78	339	-26
"ST3362"	0.8	1	-13
"ST7008"	0.92	341	-12
"ST3363"	0.93	344	-12
"ST3364"	0.88	262	-50
"ST3365"	0.92	288	2
"ST7009"	0.86	259	19
"ST3366"	0.87	257	-5
"ST7010"	0.75	193	37
"ST3367"	0.94	292	-11
"ST7011"	0.93	425	0
"ST3368"	0.74	385	-21
"ST7012"	0.96	391	0
"ST3369"	0.78	361	-31
"ST7013"	0.86	299	3
"ST7014"	0.91	255	15
"ST3370"	0.91	256	21
"ST7015"	0.88	326	-27
"ST3371"	0.81	310	-38
"ST7016"	0.86	245	30
"ST7017"	0.9	285	17
"ST3372"	0.9	285	21
"ST7018"	0.48	184	50
"ST3373"	0.88	292	27
"ST7019"	0.9	382	0
"ST3374"	0.75	360	-39
"ST7020"	0.93	213	-3
"ST3375"	0.83	168	-21
"ST7021"	0.67	389	0
"ST3376"	0.67	407	-45
"ST3377"	0.86	233	26
"ST3378"	0.88	232	20
"ST3379"	0.88	251	-48
"ST3380"	0.86	279	-32
"ST3381"	0.7	181	-50
"ST7022"	0.88	237	28
"ST3382"	0.87	282	-10
"ST7023"	0.91	323	-11
"ST7024"	0.8	130	-7
"ST7025"	0.66	396	-12
"ST3383"	0.66	284	-50
"ST7026"	0.87	272	8
"ST3384"	0.88	271	-3
"ST3385"	0.91	179	-2
"ST7027"	0.74	1	-50
"ST7028"	0.82	177	-28
"ST3386"	0.42	489	22
"ST7029"	0.72	205	26
"ST3387"	0.72	212	37
"ST7030"	0.89	263	8
"ST3388"	0.97	277	-5
"ST7031"	0.88	288	-25
"ST3389"	0.8	272	-50
"ST7032"	0.69	194	-4
"ST3390"	0.7	194	46
"ST3391"	0.88	290	1
"ST7033"	0.61	235	7
"ST3392"	0.69	376	-50
"ST7034"	0.9	280	1
"ST3393"	0.74	1	-50
"ST7035"	0.86	275	8
"ST3394"	0.87	275	4
"ST7036"	0.9	266	26
"ST3395"	0.9	262	3
"ST7037"	0.8	1	7
"ST3396"	0.71	357	-50
"ST7038"	0.87	292	12
"ST3397"	0.86	289	2
"ST7039"	0.86	261	25
"ST3398"	0.86	257	11
"ST7040"	0.88	258	13
"ST7041"	0.66	1	7
"ST7042"	0.94	281	0
"ST3399"	0.65	1	34
"ST7043"	0.89	256	12
"ST3400"	0.91	308	-16
"ST3401"	0.87	1	45
"ST7044"	0.92	334	-15
"ST7045"	0.55	1	-1
"ST3402"	0.82	319	-39
"ST7046"	0.86	273	6
"ST3403"	0.87	277	31
"ST7047"	0.71	1	3
"ST7048"	0.72	343	-8
"ST7049"	0.91	307	7
"ST7050"	0.86	256	33
"ST3404"	0.85	255	-43
"ST7051"	0.68	204	-50
"ST3405"	0.84	271	-16
"ST3406"	0.86	353	-14
"ST7052"	0.93	403	0
"ST3407"	0.71	372	-50
"ST3408"	0.92	203	15
"ST7053"	0.91	309	12
"ST7054"	0.74	317	-50
"ST3409"	0.67	409	-46
"ST3410"	0.63	410	-33
"ST7055"	0.8	257	-50
"ST3411"	0.93	276	-38
"ST7056"	0.8	248	38
"ST3412"	0.81	241	13
"ST7057"	0.84	259	24
"ST7058"	0.91	278	31
"ST3413"	0.85	254	3
"ST7059"	0.8	1	-50
"ST3414"	0.84	296	44
"ST3415"	0.66	227	0
"ST7060"	0.92	261	-48
"ST7061"	0.94	269	11
"ST3416"	0.95	267	0
"ST3417"	0.66	410	-26
"ST3418"	0.74	1	28
"ST3419"	0.89	298	25
"ST7062"	0.78	359	-32
"ST7063"	0.85	296	40
"ST3420"	0.93	339	-12
"ST3421"	0.85	287	0
"ST3422"	0.91	252	3
"ST7064"	0.85	244	34
"ST3423"	0.6	500	0
"ST7065"	0.9	251	34
"ST3424"	0.8	231	-50
"ST3425"	0.92	224	14
"ST7066"	0.57	140	-5
"ST7067"	0.87	299	-4
"ST3426"	0.87	298	0
"ST7068"	0.61	398	-36
"ST3427"	0.71	373	-50
"ST7069"	0.89	269	-15
"ST7070"	0.85	253	0
"ST3428"	0.9	266	-3
"ST7071"	0.73	233	25
"ST3429"	0.65	295	-50
"ST7072"	0.91	203	14
"ST3430"	0.91	204	18
"ST7073"	0.85	239	2
"ST7074"	0.91	251	-5
"ST7075"	0.93	226	-2
"ST3431"	0.89	254	28
"ST7076"	0.52	1	-33
"ST7077"	0.92	319	6
"ST3432"	0.92	318	0
"ST7078"	0.89	287	10
"ST3433"	0.85	185	22
"ST3434"	0.9	290	-30
"ST7079"	0.9	242	34
"ST3435"	0.89	252	7
"ST7080"	0.68	358	-3
"ST3436"	0.92	283	21
"ST7081"	0.76	201	39
"ST3437"	0.9	176	16
"ST7082"	0.88	218	46
"ST3438"	0.9	213	13
"ST7083"	0.78	1	-43
"ST3439"	0.83	233	27
"ST7084"	0.88	1	48
"ST3440"	0.86	207	32
"ST7085"	0.86	335	-12
"ST3441"	0.84	285	-40
"ST3442"	0.88	336	2
"ST7086"	0.63	304	50
"ST3443"	0.61	34	50
"ST3444"	0.82	245	-5
"ST7087"	0.63	379	-7
"ST7088"	0.76	371	-6
"ST3445"	0.79	195	35
"ST3446"	0.75	244	12
"ST7089"	0.92	324	14
"ST3447"	0.71	318	-50
"ST7090"	0.87	243	43
"ST3448"	0.82	270	32
"ST3449"	0.88	290	0
"ST7091"	0.85	238	21
"ST7092"	0.86	1	-22
"ST3450"	0.49	1	-15
"ST3451"	0.71	362	-23
"ST3452"	0.69	310	-50
"ST7093"	0.94	320	1
"ST7094"	0.85	246	9
"ST3453"	0.73	284	-50
"ST3454"	0.85	249	8
"ST7095"	0.69	268	-3
"ST3455"	0.66	393	13
"ST3456"	0.9	291	19
"ST3457"	0.86	289	12
"ST7096"	0.79	265	18
"ST3458"	0.81	271	25
"ST7097"	0.88	262	33
"ST7098"	0.76	206	50
"ST7099"	0.79	317	-33
"ST3459"	0.5	466	-32
"ST3460"	0.9	260	29
"ST7100"	0.81	277	15
"ST3461"	0.81	278	15
"ST7101"	0.65	172	50
"ST7102"	0.72	210	-7
"ST3462"	0.56	1	50
"ST3463"	0.71	182	14
"ST3464"	0.86	214	41
"ST7103"	0.84	272	-29
"ST7104"	0.48	1	7
"ST3465"	0.83	271	-22
"ST7105"	0.65	456	0
"ST3466"	0.67	80	50
"ST7106"	0.67	358	-50
"ST3467"	0.84	1	-23
"ST3468"	0.41	1	-50
"ST7107"	0.57	140	-50
"ST7108"	0.6	217	50
"ST3469"	0.59	144	50
"ST3470"	0.47	453	0
"ST7109"	0.85	284	-27
"ST7110"	0.83	308	-13
"ST3471"	0.84	308	10
"ST7111"	0.69	231	50
"ST3472"	0.85	229	39
"ST7112"	0.95	323	13
"ST3473"	0.96	323	-9
"ST7113"	0.65	265	31
"ST3474"	0.61	156	-4
"ST3475"	0.74	228	34
"ST3476"	0.84	302	-30
"ST7114"	0.86	265	36
"ST3477"	0.88	265	17
"ST3478"	0.92	297	-15
"ST3479"	0.85	1	7
"ST7115"	0.91	305	-19
"ST7116"	0.91	262	41
"ST3480"	0.9	303	-10
"ST7117"	0.91	257	42
"ST3481"	0.89	255	42
"ST7118"	0.89	229	27
"ST3482"	0.89	231	32
"ST7119"	0.89	169	21
"ST7120"	0.86	361	19
"ST7121"	0.54	173	-50
"ST3483"	0.61	286	-50
"ST3484"	0.84	236	0
"ST7122"	0.67	500	0
"ST7123"	0.88	243	42
"ST3485"	0.67	456	0
"ST7124"	0.89	267	12
"ST3486"	0.89	268	17
"ST3487"	0.88	250	9
"ST7125"	0.75	342	-46
"ST3488"	0.78	342	35
"ST7126"	0.77	234	1
"ST7127"	0.49	1	50
"ST7128"	0.72	294	-19
"ST3489"	0.76	347	-17
"ST7129"	0.8	273	19
"ST3490"	0.8	273	18
"ST3491"	0.89	269	8
"ST7130"	0.89	269	26
"ST7131"	0.71	242	50
"ST3492"	0.89	210	-21
"ST7132"	0.76	199	34
"ST7133"	0.29	188	-8
"ST3493"	0.49	432	-39
"ST7134"	0.58	1	-50
"ST7135"	0.73	1	-23
"ST7136"	0.67	355	-50
"ST3494"	0.59	59	50
"ST7137"	0.7	307	50
"ST3495"	0.78	332	-25
"ST7138"	0.86	312	-2
"ST3496"	0.86	315	8
"ST7139"	0.91	298	15
"ST3497"	0.91	297	15
"ST7140"	0.88	244	22
"ST3498"	0.87	243	22
"ST3499"	0.9	198	18
"ST3500"	0.9	273	-26
"ST7141"	0.79	1	-50
"ST3501"	0.82	324	-40
"ST7142"	0.86	247	14
"ST3502"	0.85	248	-18
"ST3503"	0.71	1	37
"ST7143"	0.86	171	26
"ST3504"	0.74	1	20
"ST7144"	0.97	280	13
"ST7145"	0.87	301	34
"ST3505"	0.91	306	-15
"ST3506"	0.58	166	-50
"ST7146"	0.81	158	-26
"ST7147"	0.77	184	-3
"ST7148"	0.75	1	32
"ST7149"	0.83	191	35
"ST3507"	0.46	171	23
"ST3508"	0.67	375	-50
"ST7150"	0.85	370	-14
"ST3509"	0.78	353	-38
"ST7151"	0.95	296	-1
"ST7152"	0.79	244	39
"ST3510"	0.95	296	-2
"ST7153"	0.63	383	-41
"ST7154"	0.68	176	50
"ST3511"	0.33	265	38
"ST7155"	0.83	216	17
"ST7156"	0.8	177	-26
"ST3512"	0.91	184	-10
"ST7157"	0.81	1	50
"ST3513"	0.62	130	36
"ST7158"	0.91	287	7
"ST7159"	0.79	231	44
"ST3514"	0.88	282	8
"ST3515"	0.88	277	-2
"ST3516"	0.92	282	-13
"ST7160"	0.79	255	14
"ST7161"	0.89	274	11
"ST3517"	0.89	273	-5
"ST3518"	0.81	279	-50
"ST7162"	0.76	316	-23
"ST3519"	0.76	307	-17
"ST7163"	0.92	287	19
"ST7164"	0.84	174	-27
"ST3520"	0.89	284	-37
"ST7165"	0.8	325	46
"ST3521"	0.86	326	-33
"ST3522"	0.83	192	50
"ST7166"	0.83	420	0
"ST3523"	0.52	192	-50
"ST7167"	0.92	278	-2
"ST7168"	0.86	214	35
"ST3524"	0.65	1	30
"ST3525"	0.92	211	7
"ST3526"	0.8	278	-19
"ST3527"	0.95	288	8
"ST7169"	0.78	257	50
"ST7170"	0.92	253	-8
"ST3528"	0.97	1	8
"ST3529"	0.68	283	-47
"ST7171"	0.88	265	15
"ST3530"	0.79	355	-13
"ST7172"	0.68	254	14
"ST7173"	0.67	286	50
"ST3531"	0.7	287	-50
"ST7174"	0.87	285	23
"ST7175"	0.84	170	-30
"ST3532"	0.88	285	6
"ST3533"	0.88	292	4
"ST7176"	0.63	403	-20
"ST3534"	0.63	415	-23
"ST3535"	0.82	179	-9
"ST7177"	0.91	279	25
"ST3536"	0.92	278	13
"ST3537"	0.82	235	50
"ST3538"	0.9	249	6
"ST7178"	0.87	285	6
"ST3539"	0.86	287	23
"ST7179"	0.92	348	2
"ST7180"	0.9	282	10
"ST3540"	0.9	283	-13
"ST3541"	0.9	261	16
"ST7181"	0.82	249	41
"ST3542"	0.72	214	23
"ST3543"	0.84	243	10
"ST7182"	0.84	270	50
"ST3544"	0.89	270	-2
"ST7183"	0.89	291	-28
"ST3545"	0.9	291	17
"ST7184"	0.66	259	34
"ST7185"	0.83	1	50
"ST3546"	0.39	500	-36
"ST3547"	0.86	221	50
"ST7186"	0.89	265	-11
"ST3548"	0.89	264	-6
"ST7187"	0.84	237	50
"ST7188"	0.85	197	41
"ST7189"	0.95	273	11
"ST3549"	0.72	1	-4
"ST3550"	0.77	272	-21
"ST3551"	0.92	280	0
"ST7190"	0.86	255	31
"ST3552"	0.87	287	-31
"ST7191"	0.48	327	-50
"ST3553"	0.68	358	-50
"ST7192"	0.94	278	-12
"ST3554"	0.91	273	-37
"ST3555"	0.9	257	17
"ST7193"	0.69	405	-41
"ST3556"	0.66	386	-50
"ST7194"	0.81	202	33
"ST7195"	0.84	250	50
"ST3557"	0.87	253	22
"ST7196"	0.9	234	31
"ST3558"	0.91	232	20
"ST7197"	0.86	257	47
"ST3559"	0.73	177	37
"ST3560"	0.88	260	38
"ST7198"	0.9	289	27
"ST3561"	0.9	288	11
"ST7199"	0.78	246	48
"ST7200"	0.45	167	50
"ST7201"	0.77	1	-50
"ST7202"	0.94	320	-3
"ST3562"	0.66	301	22
"ST7203"	0.86	182	-32
"ST3563"	0.87	205	50
"ST7204"	0.9	264	39
"ST3564"	0.93	260	0
"ST7205"	0.88	296	21
"ST3565"	0.87	295	16
"ST3566"	0.82	250	0
"ST7206"	0.66	352	-5
"ST3567"	0.6	419	-12
"ST7207"	0.9	313	-2
"ST7208"	0.91	261	-22
"ST3568"	0.91	260	19
"ST7209"	0.88	279	22
"ST3569"	0.88	278	15
"ST3570"	0.66	73	42
"ST7210"	0.86	272	40
"ST3571"	0.89	208	10
"ST7211"	0.88	355	-18
"ST3572"	0.87	354	-20
"ST7212"	0.92	291	13
"ST3573"	0.92	291	-8
"ST3574"	0.9	298	-14
"ST3575"	0.92	276	-13
"ST7213"	0.75	297	-50
"ST7214"	0.74	264	-50
"ST3576"	0.92	315	17
"ST7215"	0.74	1	50
"ST3577"	0.74	214	26
"ST7216"	0.65	1	20
"ST7217"	0.86	187	-18
"ST3578"	0.7	147	50
"ST7218"	0.6	128	50
"ST3579"	0.56	1	-50
"ST3580"	0.71	250	0
"ST7219"	0.9	281	8
"ST3581"	0.91	282	5
"ST7220"	0.76	404	-13
"ST3582"	0.7	379	-50
"ST7221"	0.4	500	0
"ST7222"	0.8	208	49
"ST3583"	0.84	283	0
"ST7223"	0.69	395	-39
"ST3584"	0.69	393	-42
"ST7224"	0.94	284	-3
"ST3585"	0.94	284	0
"ST7225"	0.81	238	28
"ST3586"	0.86	201	47
"ST3587"	0.82	241	31
"ST7226"	0.74	361	46
"ST3588"	0.79	354	-31
"ST7227"	0.71	365	-50
"ST3589"	0.8	1	-30
"ST7228"	0.91	263	28
"ST3590"	0.78	1	17
"ST3591"	0.91	263	17
"ST7229"	0.9	302	1
"ST3592"	0.9	303	5
"ST7230"	0.71	388	-43
"ST7231"	0.8	171	-43
"ST3593"	0.83	376	-15
"ST3594"	0.63	174	-50
"ST3595"	0.28	1	15
"ST7232"	0.6	166	-50
"ST7233"	0.66	154	36
"ST7234"	0.89	262	44
"ST7235"	0.89	299	38
"ST3596"	0.68	1	-23
"ST7236"	0.66	122	18
"ST3597"	0.6	122	50
"ST7237"	0.57	442	0
"ST3598"	0.93	58	0
"ST7238"	0.86	247	25
"ST7239"	0.61	333	50
"ST3599"	0.89	242	1
"ST7240"	0.96	287	-19
"ST3600"	0.96	285	0
"ST7241"	0.87	248	13
"ST7242"	0.49	164	50
"ST3601"	0.63	169	50
"ST3602"	0.77	326	-23
"ST3603"	0.63	254	31
"ST3604"	0.89	1	-6
"ST3605"	0.62	1	34
"ST7243"	0.65	309	-3
"ST7244"	0.88	289	8
"ST7245"	0.91	267	13
"ST7246"	0.86	300	14
"ST3606"	0.92	234	6
"ST7247"	0.78	359	-29
"ST3607"	0.86	388	-6
"ST7248"	0.79	282	36
"ST3608"	0.81	286	26
"ST7249"	0.93	232	-9
"ST7250"	0.86	214	50
"ST3609"	0.93	228	-4
"ST7251"	0.64	352	-26
"ST7252"	0.88	258	19
"ST3610"	0.68	1	2
"ST3611"	0.92	301	22
"ST3612"	0.56	1	-39
"ST7253"	0.9	184	-10
"ST3613"	0.91	252	9
"ST7254"	0.84	254	50
"ST7255"	0.91	277	11
"ST3614"	0.87	257	-40
"ST3615"	0.9	277	-14
"ST7256"	0.88	264	10
"ST3616"	0.89	264	1
"ST7257"	0.87	251	44
"ST3617"	0.88	248	24
"ST7258"	0.88	273	30
"ST7259"	0.86	266	0
"ST3618"	0.83	222	33
"ST3619"	0.87	264	0
"ST7260"	0.71	374	-50
"ST3620"	0.82	1	-21
"ST3621"	0.83	253	40
"ST7261"	0.87	285	10
"ST3622"	0.86	284	11
"ST7262"	0.83	241	50
"ST3623"	0.69	1	-11
"ST7263"	0.87	327	8
"ST3624"	0.83	320	-26
"ST7264"	0.84	255	-25
"ST3625"	0.71	205	-50
"ST7265"	0.86	1	47
"ST3626"	0.86	253	5
"ST7266"	0.61	143	-49
"ST3627"	0.78	413	0
"ST3628"	0.55	450	-36
