""	"corr"	"length"	"shift"
"YOR291W"	0.91	263	1
"YOR293W"	0.67	401	-24
"YOR294W"	0.93	283	1
"YOR295W"	0.89	209	42
"YOR297C"	0.9	269	9
"YOR298W"	0.9	268	7
"YOR298C-A"	0.84	486	0
"YOR299W"	0.86	264	0
"YOR301W"	0.89	315	-9
"YOR302W"	0.78	208	40
"YOR303W"	0.78	208	40
"YOR304W"	0.94	268	6
"YOR305W"	0.91	267	17
"YOR306C"	0.68	394	-50
"YOR307C"	0.93	287	-3
"YOR308C"	0.86	252	14
"YOR310C"	0.9	320	10
"YOR311C"	0.93	307	-6
"YOR312C"	0.65	412	-26
"YOR313C"	0.91	276	18
"YOR315W"	0.79	191	37
"YOR316C"	0.78	307	-5
"YOR317W"	0.59	202	50
"YOR319W"	0.75	372	-39
"YOR320C"	0.8	328	-23
"YOR321W"	0.83	261	11
"YOR322C"	0.91	282	22
"YOR323C"	0.94	269	16
"YOR324C"	0.68	393	-38
"YOR326W"	0.69	399	-34
"YOR327C"	0.57	435	-34
"YOR328W"	0.88	248	21
"YOR329C"	0.78	261	6
"YOR330C"	0.9	314	-3
"YOR332W"	0.9	314	-5
"YOR334W"	0.86	241	21
"YOR335C"	0.82	362	-25
"YOR336W"	0.87	239	43
"YOR337W"	0.84	279	6
"YOR339C"	0.75	1	-45
"YOR340C"	0.77	277	11
"YOR341W"	0.86	277	34
"YOR344C"	0.52	272	37
"YOR346W"	0.93	288	0
"YOR347C"	0.9	279	-16
"YOR349W"	0.67	398	-35
"YOR350C"	0.93	272	12
"YOR351C"	0.9	277	23
"YOR353C"	0.9	307	-20
"YOR354C"	0.87	292	-9
"YOR355W"	0.67	243	17
"YOR356W"	0.79	294	-43
"YOR357C"	0.91	245	27
"YOR358W"	0.84	223	40
"YOR359W"	0.94	306	-2
"YOR360C"	0.84	350	-27
"YOR361C"	0.88	292	4
"YOR362C"	0.84	282	8
"YOR363C"	0.91	231	30
"YOR367W"	0.87	247	18
"YOR368W"	0.84	198	16
"YOR369C"	0.81	406	0
"YOR370C"	0.9	327	-5
"YOR371C"	0.94	273	23
"YOR372C"	0.9	337	-10
"YOR373W"	0.9	336	-8
"YOR374W"	0.74	335	-49
"YOR375C"	0.57	423	-30
"YOR377W"	0.84	278	14
"YOR380W"	0.9	264	23
"YOR381W"	0.86	195	13
"YOR382W"	0.93	310	-11
"YOR383C"	0.67	220	16
"YOR384W"	0.85	211	14
"YOR386W"	0.87	249	28
"YOR388C"	0.83	276	24
"YPL274W"	0.78	373	-15
"YPL273W"	0.9	379	-7
"YPL271W"	0.88	309	-8
"YPL270W"	0.87	244	33
"YPL269W"	0.89	265	0
"YPL268W"	0.91	282	8
"YPL267W"	0.9	254	21
"YPL266W"	0.89	285	15
"YPL265W"	0.48	437	-41
"YPL263C"	0.85	302	-3
"YPL262W"	0.85	225	38
"YPL259C"	0.93	339	-6
"YPL258C"	0.77	211	21
"YPL256C"	0.67	235	50
"YPL255W"	0.67	414	-36
"YPL254W"	0.92	283	19
"YPL253C"	0.91	286	16
"YPL252C"	0.89	323	-2
"YPL250C"	0.65	322	-50
"YPL249C-A"	0.64	409	-26
"YPL249C"	0.97	265	-3
"YPL248C"	0.93	271	13
"YPL246C"	0.9	283	7
"YPL244C"	0.84	214	50
"YPL243W"	0.92	247	5
"YPL242C"	0.86	346	-24
"YPL241C"	0.91	276	10
"YPL240C"	0.88	256	30
"YPL239W"	0.86	311	-10
"YPL237W"	0.85	325	-22
"YPL235W"	0.89	261	15
"YPL234C"	0.86	310	-7
"YPL233W"	0.87	257	13
"YPL232W"	0.65	415	-35
"YPL231W"	0.6	431	-16
"YPL230W"	0.58	213	46
"YPL228W"	0.84	291	6
"YPL227C"	0.87	235	36
"YPL226W"	0.93	274	12
"YPL225W"	0.88	270	-3
"YPL224C"	0.83	191	44
"YPL221W"	0.84	356	-9
"YPL220W"	0.9	340	-20
"YPL219W"	0.9	261	8
"YPL218W"	0.92	288	5
"YPL217C"	0.87	258	10
"YPL215W"	0.95	292	1
"YPL214C"	0.79	377	-21
"YPL213W"	0.73	385	-26
"YPL212C"	0.85	361	-20
"YPL211W"	0.88	372	-13
"YPL210C"	0.86	300	6
"YPL209C"	0.9	257	39
"YPL208W"	0.91	255	13
"YPL207W"	0.91	330	-17
"YPL206C"	0.86	244	24
"YPL204W"	0.91	283	6
"YPL203W"	0.9	296	12
"YPL202C"	0.87	412	0
"YPL201C"	0.83	215	50
"YPL200W"	0.92	213	5
"YPL198W"	0.64	419	-29
"YPL196W"	0.86	233	31
"YPL195W"	0.89	231	14
"YPL194W"	0.92	249	6
"YPL193W"	0.88	277	6
"YPL192C"	0.87	284	18
"YPL190C"	0.9	322	-21
"YPL189C-A"	0.72	388	-44
"YPL189W"	0.7	379	-49
"YPL188W"	0.87	274	20
"YPL187W"	0.91	255	21
"YPL186C"	0.85	287	36
"YPL184C"	0.77	258	13
"YPL183W-A"	0.77	210	2
"YPL183C"	0.89	259	-2
"YPL181W"	0.96	277	-30
"YPL180W"	0.89	287	-11
"YPL179W"	0.7	385	-24
"YPL178W"	0.88	290	-1
"YPL177C"	0.69	351	0
"YPL176C"	0.9	280	1
"YPL175W"	0.9	283	20
"YPL174C"	0.85	278	30
"YPL173W"	0.87	277	19
"YPL172C"	0.9	263	11
"YPL171C"	0.91	264	15
"YPL170W"	0.65	391	-29
"YPL169C"	0.87	292	14
"YPL167C"	0.86	258	10
"YPL166W"	0.85	262	37
"YPL165C"	0.67	174	50
"YPL164C"	0.88	258	15
"YPL163C"	0.93	282	18
"YPL161C"	0.88	257	19
"YPL160W"	0.9	306	2
"YPL159C"	0.93	336	-8
"YPL158C"	0.86	273	7
"YPL157W"	0.86	274	10
"YPL156C"	0.67	366	-50
"YPL155C"	0.75	354	-34
"YPL154C"	0.91	304	-15
"YPL153C"	0.86	256	30
"YPL152W"	0.87	278	5
"YPL151C"	0.84	271	12
"YPL149W"	0.85	350	-16
"YPL148C"	0.93	400	0
"YPL147W"	0.75	373	-30
"YPL146C"	0.9	305	-4
"YPL145C"	0.73	292	7
"YPL144W"	0.66	421	-38
"YPL143W"	0.66	399	-39
"YPL141C"	0.94	277	15
"YPL140C"	0.8	247	35
"YPL139C"	0.84	257	10
"YPL138C"	0.91	275	8
"YPL137C"	0.88	319	-14
"YPL135W"	0.62	231	50
"YPL134C"	0.96	261	10
"YPL133C"	0.95	267	0
"YPL132W"	0.95	267	0
"YPL131W"	0.68	405	-35
"YPL130W"	0.66	420	-40
"YPL129W"	0.9	299	13
"YPL128C"	0.81	361	-24
"YPL127C"	0.91	301	3
"YPL126W"	0.95	342	0
"YPL125W"	0.84	284	19
"YPL124W"	0.9	257	29
"YPL123C"	0.86	241	13
"YPL122C"	0.91	248	15
"YPL121C"	0.9	225	29
"YPL120W"	0.91	224	19
"YPL119C"	0.87	299	6
"YPL118W"	0.87	300	5
"YPL117C"	0.63	392	-42
"YPL116W"	0.71	355	-50
"YPL115C"	0.9	266	2
"YPL112C"	0.75	232	8
"YPL111W"	0.67	397	-32
"YPL110C"	0.88	204	30
"YPL106C"	0.92	319	2
"YPL105C"	0.89	286	6
"YPL104W"	0.88	286	13
"YPL103C"	0.9	241	27
"YPL101W"	0.87	254	24
"YPL100W"	0.92	280	-5
"YPL099C"	0.77	199	33
"YPL098C"	0.88	214	28
"YPL097W"	0.87	215	30
"YPL096C-A"	0.84	235	50
"YPL096W"	0.83	234	37
"YPL095C"	0.9	291	-2
"YPL094C"	0.85	332	-18
"YPL093W"	0.87	338	-10
"YPL092W"	0.81	360	0
"YPL091W"	0.81	249	26
"YPL090C"	0.65	385	0
"YPL089C"	0.74	373	-40
"YPL087W"	0.77	268	50
"YPL086C"	0.87	242	35
"YPL085W"	0.82	269	29
"YPL084W"	0.88	290	0
"YPL083C"	0.87	234	7
"YPL082C"	0.66	414	-34
"YPL081W"	0.7	360	-16
"YPL079W"	0.74	357	-26
"YPL078C"	0.94	320	-5
"YPL076W"	0.84	250	21
"YPL075W"	0.67	382	1
"YPL074W"	0.91	289	-3
"YPL072W"	0.87	288	9
"YPL070W"	0.8	269	11
"YPL069C"	0.89	262	28
"YPL065W"	0.93	257	0
"YPL064C"	0.81	277	21
"YPL063W"	0.81	275	8
"YPL061W"	0.66	378	-49
"YPL060W"	0.88	210	32
"YPL059W"	0.84	271	16
"YPL058C"	0.6	398	-38
"YPL057C"	0.54	451	-29
"YPL055C"	0.68	199	31
"YPL054W"	0.86	224	50
"YPL053C"	0.84	309	3
"YPL052W"	0.84	307	3
"YPL051W"	0.86	227	28
"YPL050C"	0.95	317	-11
"YPL049C"	0.75	362	-26
"YPL048W"	0.77	221	44
"YPL047W"	0.86	305	13
"YPL046C"	0.89	259	1
"YPL045W"	0.87	265	31
"YPL043W"	0.94	299	8
"YPL042C"	0.91	302	2
"YPL040C"	0.93	256	16
"YPL038W"	0.9	229	18
"YPL037C"	0.83	349	-22
"YPL036W"	0.92	244	1
"YPL033C"	0.91	236	23
"YPL032C"	0.67	500	0
"YPL031C"	0.88	242	29
"YPL030W"	0.89	267	11
"YPL029W"	0.88	249	7
"YPL028W"	0.85	347	-17
"YPL027W"	0.89	293	6
"YPL026C"	0.43	290	-50
"YPL024W"	0.75	321	-31
"YPL023C"	0.8	272	13
"YPL022W"	0.8	270	8
"YPL021W"	0.87	245	27
"YPL020C"	0.9	265	4
"YPL019C"	0.83	213	50
"YPL018W"	0.88	269	5
"YPL017C"	0.66	413	-36
"YPL015C"	0.68	359	-42
"YPL013C"	0.76	317	-15
"YPL012W"	0.78	332	-30
"YPL011C"	0.86	312	-2
"YPL010W"	0.86	315	20
"YPL009C"	0.9	298	-20
"YPL008W"	0.91	296	0
"YPL007C"	0.88	246	35
"YPL006W"	0.86	202	50
"YPL005W"	0.9	270	8
"YPL004C"	0.88	337	-19
"YPL003W"	0.8	323	-44
"YPL002C"	0.85	249	21
"YPL001W"	0.86	248	13
"YPR001W"	0.89	257	7
"YPR002W"	0.95	338	0
"YPR004C"	0.91	305	9
"YPR005C"	0.68	391	-32
"YPR006C"	0.94	257	-1
"YPR008W"	0.68	393	-37
"YPR009W"	0.54	432	0
"YPR010C"	0.86	370	-13
"YPR016C"	0.92	287	0
"YPR017C"	0.8	225	21
"YPR018W"	0.88	284	19
"YPR019W"	0.88	276	4
"YPR020W"	0.93	281	-7
"YPR021C"	0.79	257	23
"YPR023C"	0.75	311	-9
"YPR024W"	0.76	307	-8
"YPR025C"	0.92	286	15
"YPR026W"	0.74	196	50
"YPR028W"	0.72	317	-25
"YPR029C"	0.91	278	10
"YPR030W"	0.88	414	0
"YPR031W"	0.81	282	13
"YPR032W"	0.94	288	22
"YPR033C"	0.96	274	29
"YPR034W"	0.92	254	15
"YPR035W"	0.57	177	48
"YPR036W"	0.79	356	-21
"YPR036W-A"	0.69	265	2
"YPR037C"	0.88	285	7
"YPR040W"	0.89	289	26
"YPR041W"	0.88	293	-12
"YPR042C"	0.66	397	-29
"YPR043W"	0.7	391	-48
"YPR045C"	0.91	278	21
"YPR046W"	0.92	277	6
"YPR047W"	0.86	239	23
"YPR048W"	0.88	253	27
"YPR049C"	0.87	285	3
"YPR051W"	0.87	286	10
"YPR052C"	0.89	341	-13
"YPR054W"	0.91	345	-10
"YPR055W"	0.9	283	9
"YPR056W"	0.9	259	7
"YPR057W"	0.71	215	30
"YPR058W"	0.85	241	3
"YPR060C"	0.89	272	16
"YPR061C"	0.91	291	14
"YPR062W"	0.9	291	12
"YPR065W"	0.64	351	-50
"YPR066W"	0.93	224	29
"YPR067W"	0.89	264	6
"YPR068C"	0.9	245	17
"YPR069C"	0.81	197	50
"YPR070W"	0.95	272	5
"YPR072W"	0.92	280	3
"YPR073C"	0.86	254	23
"YPR074C"	0.7	418	-11
"YPR075C"	0.95	277	-4
"YPR079W"	0.91	256	7
"YPR080W"	0.63	419	-32
"YPR081C"	0.74	211	50
"YPR082C"	0.86	254	32
"YPR083W"	0.87	252	15
"YPR085C"	0.87	258	23
"YPR086W"	0.88	260	38
"YPR088C"	0.9	287	3
"YPR091C"	0.8	243	8
"YPR093C"	0.87	203	41
"YPR094W"	0.87	205	48
"YPR095C"	0.92	262	6
"YPR097W"	0.91	262	10
"YPR098C"	0.89	294	-2
"YPR100W"	0.89	295	-4
"YPR101W"	0.81	254	10
"YPR102C"	0.6	333	-50
"YPR103W"	0.71	392	-47
"YPR104C"	0.9	312	2
"YPR105C"	0.82	230	20
"YPR106W"	0.92	258	-5
"YPR107C"	0.88	279	25
"YPR108W"	0.88	278	20
"YPR110C"	0.85	268	17
"YPR111W"	0.87	208	17
"YPR112C"	0.88	355	-18
"YPR113W"	0.85	350	-25
"YPR115W"	0.91	297	7
"YPR116W"	0.92	276	-4
"YPR118W"	0.95	321	-1
"YPR119W"	0.73	214	46
"YPR120C"	0.87	297	6
"YPR121W"	0.7	190	36
"YPR122W"	0.97	315	-1
"YPR124W"	0.69	257	29
"YPR125W"	0.92	284	14
"YPR127W"	0.76	202	32
"YPR128C"	0.8	206	39
"YPR129W"	0.84	283	4
"YPR131C"	0.66	403	-26
"YPR132W"	0.63	406	-25
"YPR133C"	0.93	285	10
"YPR133W-A"	0.93	285	-9
"YPR134W"	0.86	201	49
"YPR135W"	0.82	241	35
"YPR137W"	0.85	360	-16
"YPR138C"	0.65	379	-13
"YPR139C"	0.91	263	24
"YPR140W"	0.91	263	21
"YPR141C"	0.9	302	1
"YPR143W"	0.9	303	3
"YPR144C"	0.71	389	-34
"YPR145W"	0.68	74	50
"YPR148C"	0.95	308	19
"YPR149W"	0.47	498	-35
"YPR151C"	0.87	268	25
"YPR152C"	0.86	248	33
"YPR153W"	0.85	246	22
"YPR154W"	0.96	286	-21
"YPR155C"	0.87	249	19
"YPR156C"	0.93	310	-24
"YPR158W"	0.81	361	0
"YPR159W"	0.67	379	-50
"YPR160W"	0.66	404	0
"YPR161C"	0.88	288	3
"YPR162C"	0.91	268	16
"YPR163C"	0.86	299	8
"YPR164W"	0.9	238	29
"YPR165W"	0.83	364	-18
"YPR166C"	0.81	284	10
"YPR167C"	0.88	229	41
"YPR168W"	0.86	213	50
"YPR169W"	0.88	255	9
"YPR171W"	0.84	246	42
"YPR173C"	0.87	256	26
"YPR175W"	0.91	276	3
"YPR176C"	0.88	267	22
"YPR178W"	0.88	264	6
"YPR179C"	0.88	249	18
"YPR180W"	0.88	249	30
"YPR181C"	0.9	271	6
"YPR182W"	0.82	224	43
"YPR183W"	0.86	266	3
"YPR184W"	0.63	376	-17
"YPR185W"	0.84	253	20
"YPR186C"	0.87	286	17
"YPR187W"	0.87	284	0
"YPR188C"	0.83	240	30
"YPR189W"	0.84	236	13
"YPR190C"	0.87	329	-8
"YPR191W"	0.86	326	-14
"YPR192W"	0.91	171	0
"YPR193C"	0.85	254	17
"YPR198W"	0.91	282	-6
"YPR199C"	0.89	271	-7
"YPR200C"	0.71	186	48
"YPR201W"	0.71	1	-42
"YAL067W-A"	0.72	366	33
"YAL064C-A"	0.67	390	-28
"YAL061W"	0.95	316	-9
"YAL044W-A"	0.86	201	40
"YAL037C-A"	0.72	196	50
"YAL037W"	0.76	180	50
"YAL018C"	0.89	315	3
"YAR023C"	0.92	228	12
"YAR028W"	0.88	279	25
"YAR029W"	0.94	234	3
"YAR035C-A"	0.91	323	-5
"YBL107C"	0.94	286	-1
"YBL104C"	0.91	258	39
"YBL100W-C"	0.83	195	50
"YBL095W"	0.89	300	-11
"YBL086C"	0.88	275	2
"YBL081W"	0.88	256	23
"YBL071C-B"	0.61	266	25
"YBL059W"	0.89	226	50
"YBL039W-B"	0.83	231	30
"YBL029C-A"	0.61	272	26
"YBL010C"	0.91	283	8
"YBL008W-A"	0.8	204	50
"YBR007C"	0.64	303	-10
"YBR028C"	0.88	251	33
"YBR033W"	0.93	325	-11
"YBR047W"	0.89	274	11
"YBR053C"	0.82	271	7
"YBR056W"	0.72	375	-50
"YBR062C"	0.76	230	32
"YBR063C"	0.89	280	16
"YBR071W"	0.95	313	-11
"YBR072C-A"	0.86	276	10
"YBR074W"	0.93	265	9
"YBR085C-A"	0.89	254	15
"YBR090C"	0.91	281	13
"YBR096W"	0.83	301	17
"YBR138C"	0.94	329	-5
"YBR141C"	0.89	280	20
"YBR182C-A"	0.69	390	-38
"YBR184W"	0.67	251	32
"YBR187W"	0.88	328	-29
"YBR196C-B"	0.6	377	-34
"YBR197C"	0.88	277	5
"YBR200W-A"	0.89	250	24
"YBR201C-A"	0.55	441	-16
"YBR220C"	0.93	270	9
"YBR221W-A"	0.94	306	15
"YBR225W"	0.89	247	26
"YBR230W-A"	0.73	323	-35
"YBR235W"	0.93	276	12
"YBR239C"	0.67	399	-34
"YBR241C"	0.8	295	21
"YBR242W"	0.8	288	3
"YBR246W"	0.91	246	33
"YBR255C-A"	0.91	245	18
"YBR259W"	0.93	256	6
"YBR269C"	0.76	264	0
"YBR270C"	0.84	232	31
"YBR271W"	0.92	245	23
"YBR284W"	0.6	378	4
"YBR285W"	0.87	263	21
"YBR287W"	0.88	311	-18
"YBR296C-A"	0.91	318	27
"YCL057C-A"	0.87	254	32
"YCL056C"	0.86	232	50
"YCL049C"	0.83	285	23
"YCL048W-A"	0.61	176	50
"YCL047C"	0.84	237	28
"YCL042W"	0.84	349	4
"YCL026C-B"	0.92	275	14
"YCL002C"	0.9	272	18
"YCL001W-A"	0.82	191	50
"YCR015C"	0.72	217	37
"YCR016W"	0.81	271	10
"YCR043C"	0.88	267	16
"YCR050C"	0.8	269	14
"YCR051W"	0.79	270	19
"YCR061W"	0.76	356	-37
"YCR075W-A"	0.86	241	30
"YCR076C"	0.85	237	25
"YCR087C-A"	0.76	220	46
"YCR090C"	0.94	287	13
"YCR095C"	0.88	310	-5
"YCR095W-A"	0.88	310	10
"YCR099C"	0.79	171	-11
"YCR101C"	0.72	228	21
"YCR102C"	0.83	344	-6
"YDL241W"	0.93	333	18
"YDL233W"	0.9	243	6
"YDL218W"	0.9	250	11
"YDL211C"	0.89	273	5
"YDL206W"	0.91	260	19
"YDL199C"	0.92	279	2
"YDL186W"	0.89	268	17
"YDL180W"	0.84	275	28
"YDL177C"	0.91	279	13
"YDL160C-A"	0.71	271	13
"YDL157C"	0.9	303	3
"YDL156W"	0.9	303	6
"YDL144C"	0.87	289	15
"YDL133W"	0.7	385	-31
"YDL129W"	0.82	331	-20
"YDL121C"	0.93	317	-1
"YDL119C"	0.82	268	10
"YDL114W"	0.9	254	22
"YDL109C"	0.85	217	35
"YDL086W"	0.9	233	24
"YDL085C-A"	0.95	257	17
"YDL073W"	0.92	324	-12
"YDL057W"	0.9	251	22
"YDL027C"	0.81	304	-14
"YDL007C-A"	0.71	177	43
"YDR018C"	0.95	288	19
"YDR020C"	0.84	236	3
"YDR034C-A"	0.64	417	-38
"YDR034W-B"	0.64	426	-24
"YDR042C"	0.77	273	8
"YDR049W"	0.9	272	17
"YDR056C"	0.95	285	11
"YDR061W"	0.71	332	-50
"YDR066C"	0.85	203	47
"YDR067C"	0.93	262	21
"YDR070C"	0.77	174	41
"YDR089W"	0.67	299	16
"YDR090C"	0.96	311	-2
"YDR109C"	0.79	200	50
"YDR111C"	0.61	211	41
"YDR115W"	0.91	241	29
"YDR119W"	0.92	294	18
"YDR119W-A"	0.89	343	0
"YDR124W"	0.78	339	-39
"YDR131C"	0.88	224	14
"YDR132C"	0.87	268	10
"YDR161W"	0.7	284	11
"YDR179W-A"	0.88	230	37
"YDR194W-A"	0.88	249	44
"YDR210W"	0.73	313	9
"YDR222W"	0.69	396	-39
"YDR246W-A"	0.74	409	0
"YDR248C"	0.91	242	12
"YDR249C"	0.94	322	15
"YDR262W"	0.77	320	-50
"YDR282C"	0.86	207	33
"YDR286C"	0.77	205	37
"YDR291W"	0.88	260	11
"YDR306C"	0.76	250	31
"YDR307W"	0.91	250	37
"YDR319C"	0.95	271	-19
"YDR333C"	0.68	404	-25
"YDR336W"	0.89	236	35
"YDR338C"	0.92	216	11
"YDR348C"	0.84	305	-8
"YDR352W"	0.94	314	-13
"YDR357C"	0.78	464	0
"YDR370C"	0.89	309	4
"YDR371W"	0.88	311	13
"YDR374C"	0.89	286	9
"YDR374W-A"	0.89	287	17
"YDR387C"	0.94	301	13
"YDR391C"	0.91	206	35
"YDR415C"	0.89	226	23
"YDR444W"	0.89	302	1
"YDR461C-A"	0.92	303	-2
"YDR476C"	0.91	250	21
"YDR506C"	0.72	391	-31
"YDR514C"	0.93	237	12
"YDR520C"	0.92	290	5
"YDR524W-C"	0.7	386	-28
"YDR524C-B"	0.76	1	16
"YDR541C"	0.86	328	7
"YEL075C"	0.71	377	-50
"YEL073C"	0.71	207	35
"YEL070W"	0.84	349	-16
"YEL067C"	0.83	212	14
"YEL057C"	0.85	306	-27
"YEL025C"	0.9	310	-18
"YEL023C"	0.78	285	19
"YEL020C"	0.82	271	23
"YEL007W"	0.66	365	-43
"YER034W"	0.76	369	-30
"YER039C-A"	0.9	276	16
"YER053C-A"	0.68	378	-50
"YER064C"	0.62	288	18
"YER066W"	0.66	369	-18
"YER071C"	0.84	201	29
"YER076C"	0.72	173	50
"YER077C"	0.84	254	42
"YER078W-A"	0.91	311	22
"YER079W"	0.7	154	50
"YER085C"	0.89	333	-11
"YER121W"	0.83	183	18
"YER128W"	0.82	195	37
"YER130C"	0.76	334	-23
"YER134C"	0.91	251	10
"YER137C"	0.59	417	-28
"YER140W"	0.85	257	23
"YER156C"	0.91	269	20
"YER158C"	0.64	317	-50
"YER163C"	0.93	296	3
"YER175W-A"	0.88	191	34
"YER182W"	0.93	212	26
"YER184C"	0.67	444	0
"YER186C"	0.84	256	24
"YER187W"	0.88	233	49
"YER188C-A"	0.43	475	-26
"YFL065C"	0.69	253	-4
"YFL064C"	0.59	392	-26
"YFL061W"	0.75	315	46
"YFL054C"	0.89	303	-5
"YFL052W"	0.8	350	-25
"YFL051C"	0.53	396	-48
"YFL046W"	0.84	242	8
"YFL042C"	0.87	208	49
"YFL041W-A"	0.87	207	46
"YFL040W"	0.87	278	12
"YFL034W"	0.69	394	-37
"YFL012W"	0.93	326	-7
"YFR006W"	0.9	352	-12
"YFR012W"	0.71	349	-34
"YFR017C"	0.45	339	-50
"YFR018C"	0.9	288	16
"YFR032C"	0.9	305	22
"YFR032C-B"	0.7	385	-45
"YFR035C"	0.8	292	20
"YFR039C"	0.68	412	-25
"YFR045W"	0.83	183	42
"YGL242C"	0.95	241	12
"YGL230C"	0.93	252	47
"YGL194C-A"	0.77	263	25
"YGL188C-A"	0.67	385	-31
"YGL185C"	0.85	207	36
"YGL176C"	0.9	251	11
"YGL159W"	0.91	266	18
"YGL146C"	0.68	401	-33
"YGL140C"	0.87	293	13
"YGL138C"	0.86	321	-22
"YGL117W"	0.89	258	21
"YGL114W"	0.9	197	10
"YGL108C"	0.89	245	14
"YGL101W"	0.8	291	16
"YGL085W"	0.88	225	40
"YGL082W"	0.92	266	6
"YGL081W"	0.84	253	17
"YGL080W"	0.91	270	37
"YGL079W"	0.9	234	32
"YGL041C-B"	0.8	191	30
"YGL041W-A"	0.88	249	14
"YGL036W"	0.73	371	-38
"YGL015C"	0.85	284	13
"YGL010W"	0.88	286	-4
"YGL006W-A"	0.8	355	-20
"YGR001C"	0.9	239	15
"YGR015C"	0.91	263	31
"YGR016W"	0.93	265	16
"YGR017W"	0.96	296	9
"YGR021W"	0.94	314	4
"YGR026W"	0.96	303	-11
"YGR031W"	0.82	294	-3
"YGR035C"	0.81	378	-12
"YGR042W"	0.84	235	19
"YGR052W"	0.62	200	50
"YGR053C"	0.75	380	-13
"YGR066C"	0.88	214	20
"YGR067C"	0.68	338	-50
"YGR071C"	0.89	229	15
"YGR079W"	0.7	396	-38
"YGR093W"	0.9	268	10
"YGR111W"	0.73	226	6
"YGR117C"	0.71	296	-1
"YGR121W-A"	0.59	446	-29
"YGR125W"	0.81	227	50
"YGR126W"	0.96	280	7
"YGR127W"	0.87	254	8
"YGR149W"	0.94	339	0
"YGR153W"	0.94	308	4
"YGR161C"	0.57	183	50
"YGR161W-C"	0.78	249	0
"YGR168C"	0.97	290	-3
"YGR169C-A"	0.66	406	-31
"YGR174W-A"	0.92	254	9
"YGR210C"	0.68	383	-24
"YGR235C"	0.88	281	12
"YGR237C"	0.93	300	18
"YGR243W"	0.63	371	-50
"YGR273C"	0.73	192	50
"YHL050C"	0.65	500	0
"YHL049C"	0.78	274	4
"YHL048C-A"	0.87	285	12
"YHL044W"	0.94	280	0
"YHL042W"	0.6	367	-22
"YHL029C"	0.74	372	-24
"YHL026C"	0.86	291	26
"YHL018W"	0.84	220	31
"YHL017W"	0.87	248	22
"YHL015W-A"	0.69	1	-50
"YHL012W"	0.92	255	12
"YHR009C"	0.71	380	-43
"YHR021W-A"	0.69	403	-43
"YHR022C"	0.94	314	-4
"YHR022C-A"	0.72	390	-31
"YHR033W"	0.89	326	-30
"YHR035W"	0.87	243	48
"YHR045W"	0.83	273	21
"YHR048W"	0.91	307	-7
"YHR050W-A"	0.89	312	6
"YHR078W"	0.79	363	-27
"YHR097C"	0.86	302	-1
"YHR112C"	0.84	234	21
"YHR126C"	0.89	291	4
"YHR131C"	0.87	204	36
"YHR138C"	0.93	302	16
"YHR140W"	0.91	254	29
"YHR159W"	0.82	252	25
"YHR162W"	0.74	350	-44
"YHR177W"	0.61	191	50
"YHR182W"	0.81	194	47
"YHR192W"	0.85	242	32
"YHR202W"	0.83	232	29
"YHR209W"	0.85	231	24
"YHR210C"	0.75	366	-18
"YHR214W"	0.61	354	-50
"YIL169C"	0.87	314	-19
"YIL166C"	0.96	271	16
"YIL161W"	0.86	279	2
"YIL156W-B"	0.87	204	25
"YIL152W"	0.86	214	24
"YIL151C"	0.9	268	11
"YIL134C-A"	0.78	212	50
"YIL127C"	0.88	373	-13
"YIL108W"	0.9	266	17
"YIL102C-A"	0.83	294	-3
"YIL102C"	0.59	421	-21
"YIL096C"	0.8	219	28
"YIL092W"	0.77	237	13
"YIL089W"	0.88	198	43
"YIL077C"	0.85	371	0
"YIL067C"	0.87	263	22
"YIL060W"	0.54	188	50
"YIL055C"	0.89	244	0
"YIL046W-A"	0.75	381	-27
"YIL039W"	0.9	206	39
"YIL029C"	0.93	299	8
"YIL024C"	0.8	243	21
"YIL014C-A"	0.81	469	0
"YIL002W-A"	0.91	284	13
"YIL001W"	0.91	270	27
"YIR007W"	0.86	324	-36
"YIR014W"	0.75	236	29
"YIR016W"	0.69	366	-50
"YIR021W-A"	0.7	198	50
"YIR035C"	0.93	326	-7
"YIR036C"	0.94	276	-1
"YIR042C"	0.62	365	-6
"YJL218W"	0.84	308	6
"YJL206C"	0.89	176	20
"YJL193W"	0.88	259	21
"YJL185C"	0.88	251	25
"YJL181W"	0.94	289	-3
"YJL163C"	0.92	257	12
"YJL160C"	0.9	295	-22
"YJL144W"	0.94	313	6
"YJL133C-A"	0.75	54	50
"YJL132W"	0.84	282	-13
"YJL127C-B"	0.77	252	20
"YJL107C"	0.6	298	-50
"YJL103C"	0.89	273	26
"YJL070C"	0.91	262	18
"YJL055W"	0.93	281	23
"YJL049W"	0.9	269	4
"YJL047C-A"	0.93	262	18
"YJL043W"	0.9	286	6
"YJL027C"	0.81	197	50
"YJL016W"	0.85	289	-8
"YJR003C"	0.91	326	-9
"YJR005C-A"	0.85	295	22
"YJR008W"	0.91	267	22
"YJR011C"	0.87	218	34
"YJR012C"	0.88	215	26
"YJR015W"	0.93	278	17
"YJR030C"	0.76	264	39
"YJR039W"	0.81	209	45
"YJR054W"	0.9	293	-4
"YJR056C"	0.84	230	38
"YJR061W"	0.84	328	-20
"YJR079W"	0.61	333	-6
"YJR085C"	0.8	268	31
"YJR098C"	0.92	285	13
"YJR107W"	0.92	271	1
